hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
hipstercity hostel,049365,1.287798,103.8489661,"Brilliant location, very clean, friendly staff.",Not much! Perhaps a bit more of a variety for breakfast? Something suitable for Vegan diets if possible please!,"Brilliant location, very clean, friendly staff. Not much! Perhaps a bit more of a variety for breakfast? Something suitable for Vegan diets if possible please!",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Very central location close to many bars and restaurants. Also in close proximity to a local underground station which made it easy to travel around.,could be very noisy at night due to the nightlife in the local area,Very central location close to many bars and restaurants. Also in close proximity to a local underground station which made it easy to travel around. could be very noisy at night due to the nightlife in the local area,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,best location in Singapour,"the noise of the nightclub beneath the hostel, the walls vibrated. A large range of fruits during breakfast wouldn’t be so bad :)","best location in Singapour the noise of the nightclub beneath the hostel, the walls vibrated. A large range of fruits during breakfast wouldn’t be so bad :)",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Perfect for people who like it clean and comfortable with good privacy,,Perfect for people who like it clean and comfortable with good privacy ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,The decoration is amazing and you still feel your own space in shared rooms,,The decoration is amazing and you still feel your own space in shared rooms ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Clean and comfortable,"Price too high for hostel, breakfast too poor","Clean and comfortable Price too high for hostel, breakfast too poor",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"We have been only one night, because they haven't had space the next day. The price for this location in Singapore is probably really good. It is not a working hostel. There have been a lot of backpackers and it was really clean. You can also leave your baggage for free, on the day of checkout.","Pricy, but it is Singapore.","We have been only one night, because they haven't had space the next day. The price for this location in Singapore is probably really good. It is not a working hostel. There have been a lot of backpackers and it was really clean. You can also leave your baggage for free, on the day of checkout. Pricy, but it is Singapore.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Friendly fun great facilities clean comfy,,Friendly fun great facilities clean comfy ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Top location and friendly staff. The accommodation was also very clean.,Only one toilet per floor though it seemed to work without having to wait when i was there.,Top location and friendly staff. The accommodation was also very clean. Only one toilet per floor though it seemed to work without having to wait when i was there.,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The location is great and the hostel is just amazing. Really comfortable bed, peaceful environment, room to store all your things and a safe for the most important ones. The breakfast is a bonus that just made it even better.","The room was a little dark, which is good when you want to sleep, but impossible to read or organize luggage without the phone flashlight during nighttime","The location is great and the hostel is just amazing. Really comfortable bed, peaceful environment, room to store all your things and a safe for the most important ones. The breakfast is a bonus that just made it even better. The room was a little dark, which is good when you want to sleep, but impossible to read or organize luggage without the phone flashlight during nighttime",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The space under the bed, the safe, the aircon in the room, the staff and the location is absolutely perfect.","The noise from the bars in the street, but you're provided with earplugs so it helps having a good night of sleep.","The space under the bed, the safe, the aircon in the room, the staff and the location is absolutely perfect. The noise from the bars in the street, but you're provided with earplugs so it helps having a good night of sleep.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Breakfast was good. Beds are confortable. Plenty of room to leave your luggage. Staff was really helpful everytime,The noisy street at night but is due to the great location in a pub street,Breakfast was good. Beds are confortable. Plenty of room to leave your luggage. Staff was really helpful everytime The noisy street at night but is due to the great location in a pub street,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Everything,,Everything ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Everything,Nothing perfect,Everything Nothing perfect,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The location was excellent, close to many places I like; also very close to hawker center. The safe to keep valuable belongings.",The shower water stream was low. The door to the dorm was unlocked all the time so people from outside could have just walked in without no one knew.,"The location was excellent, close to many places I like; also very close to hawker center. The safe to keep valuable belongings. The shower water stream was low. The door to the dorm was unlocked all the time so people from outside could have just walked in without no one knew.",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Location,Bathroom,Location Bathroom,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The location is really perfect on Circular Road / Boat Quay area. You can go to the most popular sites by walk and the city is amazing for that. Many places (restaurants, bar, museums, parks) nearby.The hostel is the most clean and welcoming hostel I have been. The common living room is warm, nice, comfortable and there is a good atmosphere, I’ve spent lots of time here working, chilling, having breakfast or dinner. Rooms are clean, nicely decorated, very private, the desk is really a plus, the bed is comfy. Bathroom is modern and clean, the best hostel bathroom that I have ever seen. This place is really different from other hostels and can you feel like home sometimes.Breakfast is provided with coffee, tea, cereals, toasts.The staff is nice and available. I have been there 1 week and it was so great. I will come back for sure! Thank you","The street can be noisy some nights since there are lots of bars and nightclubs. However, it did not last very late and free earplugs are provided when you check-in so this was not a big issue to me.The room at the 4th floor lacks a window, this is always dark but you can stay at level 2 in the common living room that is really great.Breakfast stops at 10am, it could be a little bit longer.Nothing much to say as my stay was amazing.","The location is really perfect on Circular Road / Boat Quay area. You can go to the most popular sites by walk and the city is amazing for that. Many places (restaurants, bar, museums, parks) nearby.The hostel is the most clean and welcoming hostel I have been. The common living room is warm, nice, comfortable and there is a good atmosphere, I’ve spent lots of time here working, chilling, having breakfast or dinner. Rooms are clean, nicely decorated, very private, the desk is really a plus, the bed is comfy. Bathroom is modern and clean, the best hostel bathroom that I have ever seen. This place is really different from other hostels and can you feel like home sometimes.Breakfast is provided with coffee, tea, cereals, toasts.The staff is nice and available. I have been there 1 week and it was so great. I will come back for sure! Thank you The street can be noisy some nights since there are lots of bars and nightclubs. However, it did not last very late and free earplugs are provided when you check-in so this was not a big issue to me.The room at the 4th floor lacks a window, this is always dark but you can stay at level 2 in the common living room that is really great.Breakfast stops at 10am, it could be a little bit longer.Nothing much to say as my stay was amazing.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,The staff were so lovely and accommodating! The facilities were absolutely amazing and it was so close to everything that we wanted to do and see :),,The staff were so lovely and accommodating! The facilities were absolutely amazing and it was so close to everything that we wanted to do and see :) ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Each bed has its own area for studying/working and is divided, allowing for a lot of personal space. The location is perfect for going around the centre of Singapore in one/two days","Breakfast could be richer and fresher (only boiled eggs and some packed chocolate bars were available, with coffee or tea).","Each bed has its own area for studying/working and is divided, allowing for a lot of personal space. The location is perfect for going around the centre of Singapore in one/two days Breakfast could be richer and fresher (only boiled eggs and some packed chocolate bars were available, with coffee or tea).",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,location and cleanliness,can bit a little bit noisy in the evening,location and cleanliness can bit a little bit noisy in the evening,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Staff was cool supportative.Place was awesome.Guest meet there was too understanding.,I think allnofcthe thing was awesome.,Staff was cool supportative.Place was awesome.Guest meet there was too understanding. I think allnofcthe thing was awesome.,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The staff, Ms. Riza was very nice and accommodating. The hostel was just about a 5-minute walk to Clarke Quay MRT. The place is a hostel, it's not as private as a hotel but it has the basic necessities like simple breakfast, coffee, a common area, shared bathroom, etc. The sleeping quarters offers some sort of privacy as well so it's ok. Wifi was also fast","The hostel is located near bars and clubs so it was noisy in the evening. The staff gave earplugs though so that was helpful. During my stay, there was only one shower working so it was a bit inconvenient in the morning.","The staff, Ms. Riza was very nice and accommodating. The hostel was just about a 5-minute walk to Clarke Quay MRT. The place is a hostel, it's not as private as a hotel but it has the basic necessities like simple breakfast, coffee, a common area, shared bathroom, etc. The sleeping quarters offers some sort of privacy as well so it's ok. Wifi was also fast The hostel is located near bars and clubs so it was noisy in the evening. The staff gave earplugs though so that was helpful. During my stay, there was only one shower working so it was a bit inconvenient in the morning.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,cozy,,cozy ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Location wise is very convenient and central, booked this location as I was on shift work the other day that ended 1.30am and need to start work again at 9.30am, few minutes walking distance away from office.Room wise is very clean and good. Bed is comfortable.","Just that when other people wake up, their alarm or movement could wake u up despite trying to get a decent good sleep, rest.Sometimes when there are loud vehicle passing by, can hear the sound too.","Location wise is very convenient and central, booked this location as I was on shift work the other day that ended 1.30am and need to start work again at 9.30am, few minutes walking distance away from office.Room wise is very clean and good. Bed is comfortable. Just that when other people wake up, their alarm or movement could wake u up despite trying to get a decent good sleep, rest.Sometimes when there are loud vehicle passing by, can hear the sound too.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Accommodating staff. Relaxing atmosphere. Clean toilets!,,Accommodating staff. Relaxing atmosphere. Clean toilets! ,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Yes it is very comfy,Should have television for watching,Yes it is very comfy Should have television for watching,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Great location and super nice beds! Only the stuff could be a bit more helpful sometimes.,"The price was very high, but that’s always the case in Singapore.","Great location and super nice beds! Only the stuff could be a bit more helpful sometimes. The price was very high, but that’s always the case in Singapore.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Amazing staff and very hygge, home-like feel. Perfect location and very private pods, great for sleeping.",I didn't like having to leave! :P,"Amazing staff and very hygge, home-like feel. Perfect location and very private pods, great for sleeping. I didn't like having to leave! :P",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Super location, amazing breakfast!",,"Super location, amazing breakfast! ",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,location and breakfast,i little bit noise in the night.,location and breakfast i little bit noise in the night.,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"As soon as i reached i felt completely welcome because of the super friendly, nice staff!!A hostel, but you get your privacy even if its just a curtain. The facilities are amazing, with a lovely, cosy decor. Very comfortable beds with shelves and locker. Quite spacious compared to dorm beds.",Nothing really!,"As soon as i reached i felt completely welcome because of the super friendly, nice staff!!A hostel, but you get your privacy even if its just a curtain. The facilities are amazing, with a lovely, cosy decor. Very comfortable beds with shelves and locker. Quite spacious compared to dorm beds. Nothing really!",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"I loved the lounge. It makes you feel so comfortable. Thank you for keeping the place so beautiful, clean and homely. Thank you for preparing the wonderful breakfast. I could stay there forever.",,"I loved the lounge. It makes you feel so comfortable. Thank you for keeping the place so beautiful, clean and homely. Thank you for preparing the wonderful breakfast. I could stay there forever. ",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The place is clean, personal is friendly, location is perfact! If ill visit Singapore again ill definatly check out this place. Specially for this pricee. Outstanding! Thank you!",,"The place is clean, personal is friendly, location is perfact! If ill visit Singapore again ill definatly check out this place. Specially for this pricee. Outstanding! Thank you! ",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Very nice Staff. Free Breakfast.  Free Wifi.Close to almost everything,You need to change in the shower cabin... i didn't like that. Or walk with a towel trought the Cold common area.,Very nice Staff. Free Breakfast.  Free Wifi.Close to almost everything You need to change in the shower cabin... i didn't like that. Or walk with a towel trought the Cold common area.,4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Great location, lovely comfy bed, nice and private with a desk and luggage space underneath. Everyone was fairly quiet and got on with their own thing, so not that sociable if you're after that. Really clean, staff lovely and helpful. Simple help yourself breakfast but all very good. I wondered why they gave you earplugs when checking in... Then I heard the Bollywood bass kick in after 9pm from the club underneath. I slept through it, but if you're a light sleeper!?? WiFi was excellent in all rooms","If I had to be really picky it would be the aircon in the room, either freezing or too warm. Remotes didn't seem to change the temp 🤷‍♀️And only 2 shower cubicles which just had frosted glass... Could pretty much see everything when someone showered 🙈","Great location, lovely comfy bed, nice and private with a desk and luggage space underneath. Everyone was fairly quiet and got on with their own thing, so not that sociable if you're after that. Really clean, staff lovely and helpful. Simple help yourself breakfast but all very good. I wondered why they gave you earplugs when checking in... Then I heard the Bollywood bass kick in after 9pm from the club underneath. I slept through it, but if you're a light sleeper!?? WiFi was excellent in all rooms If I had to be really picky it would be the aircon in the room, either freezing or too warm. Remotes didn't seem to change the temp 🤷‍♀️And only 2 shower cubicles which just had frosted glass... Could pretty much see everything when someone showered 🙈",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"We just loved everything! Its a very cool and modern place, with a lot of facilities for free like shampoo, soap, towel, coffee, tea, water. At the moment we made the check in they also gave us masks and earplug.The staffs were also really helpful and kind. We had a late bus and they allowed us to chill at their common space which is very cool and comfortable.The location is just perfect as we could walk to the main attractions of the city.",We loved there. No complains :),"We just loved everything! Its a very cool and modern place, with a lot of facilities for free like shampoo, soap, towel, coffee, tea, water. At the moment we made the check in they also gave us masks and earplug.The staffs were also really helpful and kind. We had a late bus and they allowed us to chill at their common space which is very cool and comfortable.The location is just perfect as we could walk to the main attractions of the city. We loved there. No complains :)",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Location, staff was nice, good breakfast",Strong air conditioning,"Location, staff was nice, good breakfast Strong air conditioning",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The staff was very friendly and helpful. Everything was clean, the breakfast was very good. The hostel is located in Quays District and very close to many attractions and MRT.",The hostel is located in a bar and party street and we could hear (and feel) the bass all night from the bar close to the hostel. Eventhough we got very useful free earplugs provided by the hostel it was annoying.,"The staff was very friendly and helpful. Everything was clean, the breakfast was very good. The hostel is located in Quays District and very close to many attractions and MRT. The hostel is located in a bar and party street and we could hear (and feel) the bass all night from the bar close to the hostel. Eventhough we got very useful free earplugs provided by the hostel it was annoying.",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The quirkinesses of the decor, not your usual hotel look but it work perfectly. Loved the idea of having your own separate compartment.","Nothing, everything was lovely.","The quirkinesses of the decor, not your usual hotel look but it work perfectly. Loved the idea of having your own separate compartment. Nothing, everything was lovely.",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Overall, the hostel is right for people who want to keep a tight budget in Singapore.",The breakfast is really nutritional but lack of variety.,"Overall, the hostel is right for people who want to keep a tight budget in Singapore. The breakfast is really nutritional but lack of variety.",4,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Everything was wonderful! The staff are so incredibly kind!! Everything was perfect!!,My boyfriend found what might have been a cockroach crawling on him when we were lying in bed. He flung it off and it dissapeared somewhere else in the room.,Everything was wonderful! The staff are so incredibly kind!! Everything was perfect!! My boyfriend found what might have been a cockroach crawling on him when we were lying in bed. He flung it off and it dissapeared somewhere else in the room.,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,It's clean and comfortable with great location,Bathtub is a little bit transparent,It's clean and comfortable with great location Bathtub is a little bit transparent,5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"The shower facilities, the bathrobe, and the free breakfast were all a pleasant surprise! Amazing staff ❤️",,"The shower facilities, the bathrobe, and the free breakfast were all a pleasant surprise! Amazing staff ❤️ ",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Everything everything. Location, comfy bed, great staff. Well designed hostel.",I wish the bathrooms could be bigger.,"Everything everything. Location, comfy bed, great staff. Well designed hostel. I wish the bathrooms could be bigger.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Central, Chuck and Janson are just amazing host. Take out some time to speak to them, and they would be best host.","Room to change, or little more room in bedroom would have been nice. I would have stayed at 4th floor with loft had i got choice to shift up as we stayed for 4 nights.","Central, Chuck and Janson are just amazing host. Take out some time to speak to them, and they would be best host. Room to change, or little more room in bedroom would have been nice. I would have stayed at 4th floor with loft had i got choice to shift up as we stayed for 4 nights.",5,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Fantastic position, you'll find everything within walking distance!",Staff wasn't reliable. There is a a sign in the room saying the towels they provide will be changed every 2 days so at the 3rd day I asked to change them and they asked me 2 dollars for each towel!The double bed was just too small for 2 people and not really comfy. Very uncomfortable pillows.,"Fantastic position, you'll find everything within walking distance! Staff wasn't reliable. There is a a sign in the room saying the towels they provide will be changed every 2 days so at the 3rd day I asked to change them and they asked me 2 dollars for each towel!The double bed was just too small for 2 people and not really comfy. Very uncomfortable pillows.",2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,,"Hygiëne , the fungus in the toilet and badrooms (and in the aircon in the bedrooms) there is no windows, so no fresh air and the sleep smell from 10 people will be at the room when you check in. It is  a nightmare if you are a grown up,  and appreciate hygiene. If you are a party (young) person looking for a (hard)bed, then the area is great."," Hygiëne , the fungus in the toilet and badrooms (and in the aircon in the bedrooms) there is no windows, so no fresh air and the sleep smell from 10 people will be at the room when you check in. It is  a nightmare if you are a grown up,  and appreciate hygiene. If you are a party (young) person looking for a (hard)bed, then the area is great.",1,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Bed was comfortable enough to sleep, while the lounge area with simple continental breakfast is a nice touch.","Honestly, the bathroom was a big letdown - very poor water pressure in the shower and was not neat either.","Bed was comfortable enough to sleep, while the lounge area with simple continental breakfast is a nice touch. Honestly, the bathroom was a big letdown - very poor water pressure in the shower and was not neat either.",2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,I loved the location. Air-conditioning worked well. Staff was very helpful and lovely! I was so happy I could leave my luggage there for my last day so I could roam around the city easily. Lots of restaurants and bars next to the hotel. Had lunch for 3SGD across the street. Coffee at the hostel was delicious also!,"There was a nightclub downstairs which i wasn't aware of, they played music very loud till 1:30am every night. Showers were not 100% private which was bit uncomfortable. Lighting in the room was not as bright as the pictures showed and generally hostel was way smaller than in pictures.","I loved the location. Air-conditioning worked well. Staff was very helpful and lovely! I was so happy I could leave my luggage there for my last day so I could roam around the city easily. Lots of restaurants and bars next to the hotel. Had lunch for 3SGD across the street. Coffee at the hostel was delicious also! There was a nightclub downstairs which i wasn't aware of, they played music very loud till 1:30am every night. Showers were not 100% private which was bit uncomfortable. Lighting in the room was not as bright as the pictures showed and generally hostel was way smaller than in pictures.",3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,"Friendly staff, breakfast included, free luggage storage. Good air conditioning in the bedrooms.","Bathrooms are mixed and shared. No privacy at all. Not a big issue, but be advised that the hostel is located in the bar/karaokes/restaurants area.","Friendly staff, breakfast included, free luggage storage. Good air conditioning in the bedrooms. Bathrooms are mixed and shared. No privacy at all. Not a big issue, but be advised that the hostel is located in the bar/karaokes/restaurants area.",2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,the “living room” was cool,very noise from the outside at night. other people changed the air conditioning temperature and it was very hot.,the “living room” was cool very noise from the outside at night. other people changed the air conditioning temperature and it was very hot.,2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,space for luggage under bed,the noisy sound from the pubthe bathrooms are too tiny to for changing clothes anddon’t have lock!!,space for luggage under bed the noisy sound from the pubthe bathrooms are too tiny to for changing clothes anddon’t have lock!!,2,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,The lounge area and the fact that I had some own desk in my room.,Showers were really old and looked somewhat broken,The lounge area and the fact that I had some own desk in my room. Showers were really old and looked somewhat broken,3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,Singapur is so expensive but this place is a good choice and in the price the breakfast is included.,3 bathrooms for almost 20 people. Neighbourhood is a bit noisy.,Singapur is so expensive but this place is a good choice and in the price the breakfast is included. 3 bathrooms for almost 20 people. Neighbourhood is a bit noisy.,3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
hipstercity hostel,049365,1.287798,103.8489661,- location- staff are very niceeee :),- toilet is not quite comfortable,- location- staff are very niceeee :) - toilet is not quite comfortable,3,['8.8'],9.0,8.9,9.5,8.8,9.6,8.6,9.8
