hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
Park Regis Singapore,058268,1.2880531,103.8445808,location is brilliant and most of the staff were lovely,the concierge staff were very unhelpful and at times quite rude. we had a late flight out of Singapore and it would have been great if we could have extended our stay until early evening but this facility was not available at the hotel. we ended up having to move to a different hotel to get a 6 hour stay rather than sitting around the pool on a rainy day,location is brilliant and most of the staff were lovely the concierge staff were very unhelpful and at times quite rude. we had a late flight out of Singapore and it would have been great if we could have extended our stay until early evening but this facility was not available at the hotel. we ended up having to move to a different hotel to get a 6 hour stay rather than sitting around the pool on a rainy day,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Great location and breakfast was very good. Staff were very helpful, room and facilities were excellent. We had a very enjoyable stay at very reasonable price.",,"Great location and breakfast was very good. Staff were very helpful, room and facilities were excellent. We had a very enjoyable stay at very reasonable price. ",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Check-in/Reception staff and concierge are all very friendly, professional and super helpful. Hotel is very clean. Could benefit from a small amount of modernizing but meets all required needs as it is. Fantastic location right next to Clarke Quay and China Town. Thoroughly enjoyed my stay.",,"Check-in/Reception staff and concierge are all very friendly, professional and super helpful. Hotel is very clean. Could benefit from a small amount of modernizing but meets all required needs as it is. Fantastic location right next to Clarke Quay and China Town. Thoroughly enjoyed my stay. ",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,the position of the hotel is great,the rate is becoming a bit overpriced in my opinion.,the position of the hotel is great the rate is becoming a bit overpriced in my opinion.,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,pool position,-,pool position -,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,good location,,good location ,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,good location. everything was really clean.,hAllways were very noisy and there is some room to room noise. probably not enough pool seats for the amount of guests but lot sure how you can fix that! a kettle would have been great. expensive and busy because of the F1.,good location. everything was really clean. hAllways were very noisy and there is some room to room noise. probably not enough pool seats for the amount of guests but lot sure how you can fix that! a kettle would have been great. expensive and busy because of the F1.,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Breakfast needs improvement with more options,,Breakfast needs improvement with more options ,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,I loved the location in Chinatown & close to Clarke’s Quay. loved the pool & managed 2 swims while I was there which were delightful. great checkin by Tim. my room was direct access to the pool which I loved.,no facewashers available to be replaced by housekeeping when room serviced - they advised they had run out. Rooms starting to look a bit dated,I loved the location in Chinatown & close to Clarke’s Quay. loved the pool & managed 2 swims while I was there which were delightful. great checkin by Tim. my room was direct access to the pool which I loved. no facewashers available to be replaced by housekeeping when room serviced - they advised they had run out. Rooms starting to look a bit dated,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,It's an alright stay. convenient location if you need to be near Clarke Quay.,Did not really like the room layout or the carpet floors everywhere.,It's an alright stay. convenient location if you need to be near Clarke Quay. Did not really like the room layout or the carpet floors everywhere.,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Great location close to lots of restaurants shops and transport, friendly staff, good size room with a big comfortable bed and TV. Good to have a fridge and a full size wardrobe. Had an iron and ironing board too.","The pool wasn’t heated and it was freezing. The room was a little dated in its decoration, looked very early 2000s. Would have been better if the bathroom was properly separated from the bedroom area. I can imagine this could be awkward for people sharing a room as there is only a glass door separating the toilet from the bedroom area and you can see right into the shower.","Great location close to lots of restaurants shops and transport, friendly staff, good size room with a big comfortable bed and TV. Good to have a fridge and a full size wardrobe. Had an iron and ironing board too. The pool wasn’t heated and it was freezing. The room was a little dated in its decoration, looked very early 2000s. Would have been better if the bathroom was properly separated from the bedroom area. I can imagine this could be awkward for people sharing a room as there is only a glass door separating the toilet from the bedroom area and you can see right into the shower.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Location,,Location ,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"The location is really good, restaurants and bars within walking distance, as well as the nearest MRT station. The rooms are nice and comfortably furnished. Nice pool area. Staff is very friendly and attentive.","Breakfast wasnt included, since it wasn't very good, we only took it once extra and went back to breakfast externally.","The location is really good, restaurants and bars within walking distance, as well as the nearest MRT station. The rooms are nice and comfortably furnished. Nice pool area. Staff is very friendly and attentive. Breakfast wasnt included, since it wasn't very good, we only took it once extra and went back to breakfast externally.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Comfortable room, just the right size, nice location, and good sound insulation. Had a good sleep.","property refused to refund the unused booking for my colleague who could not make it for the trip despite canceling the room well in advance. As this was the peak season due to F1 week in Singapore, I expected the property to accept my request, but was rejected.","Comfortable room, just the right size, nice location, and good sound insulation. Had a good sleep. property refused to refund the unused booking for my colleague who could not make it for the trip despite canceling the room well in advance. As this was the peak season due to F1 week in Singapore, I expected the property to accept my request, but was rejected.",3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Great location for access to the Riverside areas, Chinatown and MRT stations.",,"Great location for access to the Riverside areas, Chinatown and MRT stations. ",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,close to MRT and access to Singapore sites,thought for the price breakfast would be included,close to MRT and access to Singapore sites thought for the price breakfast would be included,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,super located between Chinatown and Riverside,air conditioner was little bit loud and could not be turned off,super located between Chinatown and Riverside air conditioner was little bit loud and could not be turned off,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,The location was good as it was central.  The staff were friendly and accommodating.,"There could have been some more vegetarian options at breakfast. The room could have been bigger. We tried to ask for an umbrella one day when it was raining, but they did not have any as they had run out, so it would be good to stock more umbrellas.","The location was good as it was central.  The staff were friendly and accommodating. There could have been some more vegetarian options at breakfast. The room could have been bigger. We tried to ask for an umbrella one day when it was raining, but they did not have any as they had run out, so it would be good to stock more umbrellas.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Well appointed and satisfactory, even though they are not that large - that’s Singapore for you.",,"Well appointed and satisfactory, even though they are not that large - that’s Singapore for you. ",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"The room is nice, the bed comfortable. The position is perfect to visit the city, pretty close to the metro station, Chinatown and Clarke Quay.","Cleanliness is not perfect but still ok. Price high, but in line with Singapore standards.","The room is nice, the bed comfortable. The position is perfect to visit the city, pretty close to the metro station, Chinatown and Clarke Quay. Cleanliness is not perfect but still ok. Price high, but in line with Singapore standards.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Clean. Comfortable bed with good linen. Location is good. Close to variety of eateries.,"Room very small, not enough room to open suitcases properly and leave open. No milk and only green tea provided. Restaurant off the lobby not owned by hotel charged excessively for cup of tea with milk which we desperately needed and couldn’t make our own in the room.","Clean. Comfortable bed with good linen. Location is good. Close to variety of eateries. Room very small, not enough room to open suitcases properly and leave open. No milk and only green tea provided. Restaurant off the lobby not owned by hotel charged excessively for cup of tea with milk which we desperately needed and couldn’t make our own in the room.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,The room was spacious and clean. The location of the hotel is ideal if you want to visit the landmarks of Singapore. The concierge service was really kind in helping us grab a taxi and provided us lots of ideas for our adventures.,,The room was spacious and clean. The location of the hotel is ideal if you want to visit the landmarks of Singapore. The concierge service was really kind in helping us grab a taxi and provided us lots of ideas for our adventures. ,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,The reception staff were exceptional and the pool and gym met my expectations.,The concierge really did as little as possible,The reception staff were exceptional and the pool and gym met my expectations. The concierge really did as little as possible,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Nice hotel between the business district and Chinatown. Especially the latter can be reached easily by foot, but it's also only a 20 min walk to the Bay. Value for money was okay especially for Singapore standards - the city is not a cheap one. Rooms were spacious and clean, and the hotel had a pleasant pool area.",Breakfast was quite expensive and not meeting the standards I would expect for hotel of this category.,"Nice hotel between the business district and Chinatown. Especially the latter can be reached easily by foot, but it's also only a 20 min walk to the Bay. Value for money was okay especially for Singapore standards - the city is not a cheap one. Rooms were spacious and clean, and the hotel had a pleasant pool area. Breakfast was quite expensive and not meeting the standards I would expect for hotel of this category.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Friendly staff. Good location and generally good standard.,"Checkin very slow. Rooms were not immaculately clean. Towels, sheets and dressing gowns were grey and washed out. Rooms were a bit too small for me as I need to use desk for business.","Friendly staff. Good location and generally good standard. Checkin very slow. Rooms were not immaculately clean. Towels, sheets and dressing gowns were grey and washed out. Rooms were a bit too small for me as I need to use desk for business.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Close to MRT. Pool access however no real time to use.,Place was quite sterile and room was small.,Close to MRT. Pool access however no real time to use. Place was quite sterile and room was small.,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Location on Clarke Quay and within walking distance to many attractions.,Bathroom was very small,Location on Clarke Quay and within walking distance to many attractions. Bathroom was very small,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Hotel was very clean, staff were friendly, excellent location",Rooms are a little small but ok for what we needed,"Hotel was very clean, staff were friendly, excellent location Rooms are a little small but ok for what we needed",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Excellent location close  the the MRT and all the major attractions.Clean quit roomGood customer service,Breakfast expensive,Excellent location close  the the MRT and all the major attractions.Clean quit roomGood customer service Breakfast expensive,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Location was very centralPool side room was incredibly convenient to poolConcierge and reception were attentive & helpful,Pool side room was a little nosy due to busy road adjacent,Location was very centralPool side room was incredibly convenient to poolConcierge and reception were attentive & helpful Pool side room was a little nosy due to busy road adjacent,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Very centrally located hotel .,It could have been cleaner - the room was dusty and the glass doors of the shower and toilet were not necessarily ‘clean’,Very centrally located hotel . It could have been cleaner - the room was dusty and the glass doors of the shower and toilet were not necessarily ‘clean’,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,The room was smaller than I would have liked and having an integrated rather than separate bathroom wasnt to my liking,,The room was smaller than I would have liked and having an integrated rather than separate bathroom wasnt to my liking ,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"This property is in a great location for exploring Singapore easily, being walking distance from Chinatown and close to the MRT station. The staff were very friendly and there was a good feeling at the hotel.","We had a problem with a bad smell in the room on our last night. Staff came and checked out that there was nothing seriously wrong, but it took a while before we were offered a humidifier to clear the smell from the room. The room was quite small, but I liked the fact that we could alter the air conditioner to suit the temperature we wanted.","This property is in a great location for exploring Singapore easily, being walking distance from Chinatown and close to the MRT station. The staff were very friendly and there was a good feeling at the hotel. We had a problem with a bad smell in the room on our last night. Staff came and checked out that there was nothing seriously wrong, but it took a while before we were offered a humidifier to clear the smell from the room. The room was quite small, but I liked the fact that we could alter the air conditioner to suit the temperature we wanted.",3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"lovely concierge, housekeeping and breakfast staff. comfortable room (a little small) and great location. easy walk to Chinatown. Very near MRT station.Good restaurant for seafood downstairs. Nice pool.Bottled water provided. Good mix of food choices at breakfast.","Reception staff were a little unhelpful & short withtheir answers. When checking out, the staff member who was serving me actually answered a phone call whilst I was speaking to him. Air con was very weak.","lovely concierge, housekeeping and breakfast staff. comfortable room (a little small) and great location. easy walk to Chinatown. Very near MRT station.Good restaurant for seafood downstairs. Nice pool.Bottled water provided. Good mix of food choices at breakfast. Reception staff were a little unhelpful & short withtheir answers. When checking out, the staff member who was serving me actually answered a phone call whilst I was speaking to him. Air con was very weak.",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,room small but ok.  close to the city center.,"Bathroom is INSIDE the room, no walls, that's might be problem if you're travelling with a friend.","room small but ok.  close to the city center. Bathroom is INSIDE the room, no walls, that's might be problem if you're travelling with a friend.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,the location,,the location ,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Good location. Easy walk to MRT. and Clarke Quay. Pool area small but pleasant and not crowded.,Very small room and an annoying noise that went on all through the night. Sounded like something to do with the lifts. Not the best breakfast I've had in Singapore.,Good location. Easy walk to MRT. and Clarke Quay. Pool area small but pleasant and not crowded. Very small room and an annoying noise that went on all through the night. Sounded like something to do with the lifts. Not the best breakfast I've had in Singapore.,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,,Bathroom was a little too minimalist with limited hanging racks., Bathroom was a little too minimalist with limited hanging racks.,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"staff were great, very clean & great location.",pool closed a little too early an extra hour to use the pool & gym at night would have been great.,"staff were great, very clean & great location. pool closed a little too early an extra hour to use the pool & gym at night would have been great.",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,the swimming pool,"Function was odd with Reception on 3D floor, very expensive for what they offer, much prefer staying in Orchard road than this area, hard to find a decent coffee cafe in the morning even, not the best","the swimming pool Function was odd with Reception on 3D floor, very expensive for what they offer, much prefer staying in Orchard road than this area, hard to find a decent coffee cafe in the morning even, not the best",3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Entrance, lobby","room size, no hard wall between room and bathroom, no breakfast, no minibar","Entrance, lobby room size, no hard wall between room and bathroom, no breakfast, no minibar",3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,The room was comfortable. The swimming pool was relaxing and the location great for the stay we had.,Checking in slow and rooms were not ready until 3.00pm,The room was comfortable. The swimming pool was relaxing and the location great for the stay we had. Checking in slow and rooms were not ready until 3.00pm,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,the hotel was brilliant and the staff friendly.,there was one thing we did not like: the speed in which. queries through booking.com were answered. and there was some confusion about our booking as parts of the guest arrived late due to a missed flights.,the hotel was brilliant and the staff friendly. there was one thing we did not like: the speed in which. queries through booking.com were answered. and there was some confusion about our booking as parts of the guest arrived late due to a missed flights.,5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,it is a very nice hotel and very well located!!,"the pictures seem a little older than how the facilities really are, I don’t think it is a 4 star hotel, rather expect a 3 Star hotel, we had a “king size” bed but it was really a queen size, did not matter for us that much, but be aware. I am a very private person in terms of bathrooms, and though it is a very modern and nice distribution, the we and the shower are completely integrated to the bedroom, not much privacy, the staff could be friendlier","it is a very nice hotel and very well located!! the pictures seem a little older than how the facilities really are, I don’t think it is a 4 star hotel, rather expect a 3 Star hotel, we had a “king size” bed but it was really a queen size, did not matter for us that much, but be aware. I am a very private person in terms of bathrooms, and though it is a very modern and nice distribution, the we and the shower are completely integrated to the bedroom, not much privacy, the staff could be friendlier",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,no comments,room small,no comments room small,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Good location between two MRT stations and close to Clarke Quay.  Good pool.,Rooms facing Merchant Rd are quite loud.   Breakfast was quite repetitive over 6 nights.   Some parts of facility need a bit of a refresh,Good location between two MRT stations and close to Clarke Quay.  Good pool. Rooms facing Merchant Rd are quite loud.   Breakfast was quite repetitive over 6 nights.   Some parts of facility need a bit of a refresh,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Location close to Chinatown and the river was good.,Breakfast overpriced.,Location close to Chinatown and the river was good. Breakfast overpriced.,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Very pleasant, helpful staff in Reception, Restaurant and Room Service.",Very disappointed that Outdoor area was closed. There isn't anywhere to sit outside and have a drink.,"Very pleasant, helpful staff in Reception, Restaurant and Room Service. Very disappointed that Outdoor area was closed. There isn't anywhere to sit outside and have a drink.",3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"My wife and I stayed in Singapore for a weekend and knew nothing about the area around the Park Regis, but were pleasantly surprised by the great restaurants and nightlife just minutes away at Clarke Quay. The hotel was comfortable and provided modern amenities. The staff was friendly and helpful especially at the front door.",Our stay overall was great! The only thing to criticize is that the gym lacked cleaning products to wipe down equipment.,"My wife and I stayed in Singapore for a weekend and knew nothing about the area around the Park Regis, but were pleasantly surprised by the great restaurants and nightlife just minutes away at Clarke Quay. The hotel was comfortable and provided modern amenities. The staff was friendly and helpful especially at the front door. Our stay overall was great! The only thing to criticize is that the gym lacked cleaning products to wipe down equipment.",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,,"we were given old ripped towels.  several times, no one ever answers housekeeping, room service or reception operator"," we were given old ripped towels.  several times, no one ever answers housekeeping, room service or reception operator",3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Being provided with a room much earlier than the check in timeFantastic pool,a duvet cover with a stain that was only changed on the third night,Being provided with a room much earlier than the check in timeFantastic pool a duvet cover with a stain that was only changed on the third night,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Location is great, walking distance to everything. We stayed at this hotel twice in 2 weeks as we flew in and out of Singapore to Malaysia. Its a great price and the bed is every comfty. Its not a massive room but for 2 or 3 nights worked perfectly as we were out and about everyday and evening. We had a late evening flight and the door staff were great, they took care of our baggage and arranged towels to have a shower before going to the airport.",Personally would prefer a toilet door that was sound proofed lol,"Location is great, walking distance to everything. We stayed at this hotel twice in 2 weeks as we flew in and out of Singapore to Malaysia. Its a great price and the bed is every comfty. Its not a massive room but for 2 or 3 nights worked perfectly as we were out and about everyday and evening. We had a late evening flight and the door staff were great, they took care of our baggage and arranged towels to have a shower before going to the airport. Personally would prefer a toilet door that was sound proofed lol",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"the staff were lovely, the bed and pillows excellent, the room spotlessly clean","the front entrance, gym and pool area are tired but the important things were top notch","the staff were lovely, the bed and pillows excellent, the room spotlessly clean the front entrance, gym and pool area are tired but the important things were top notch",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Staff are extremely friendly Good locationBig window with good view Great deal, definite get more than how much you paid.",Breakfast did not have much choice.,"Staff are extremely friendly Good locationBig window with good view Great deal, definite get more than how much you paid. Breakfast did not have much choice.",5,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"The location was good, easy to got to everywhere. The bed was comfortable.",The bathroom was small and the door cannot close properly so the water was going everywhere.,"The location was good, easy to got to everywhere. The bed was comfortable. The bathroom was small and the door cannot close properly so the water was going everywhere.",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,,room was small, room was small,4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,"Accessible, near to MRT and eateries","Toilet has a lingering smell, perhaps due to its system, maybe needs upgrading. Bathroom door cannot fully close, water leaked out during bath","Accessible, near to MRT and eateries Toilet has a lingering smell, perhaps due to its system, maybe needs upgrading. Bathroom door cannot fully close, water leaked out during bath",4,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
Park Regis Singapore,058268,1.2880531,103.8445808,Central location and ease of access.,Breakfast was terrible! Couldn't charge a  bad breakfast to my roomCould not locate anyone to report our bad breakfast experience to. The Hotel needs to significantly improve on the food at breakfast and make sure it is hot!Room was not made up following our second night.,Central location and ease of access. Breakfast was terrible! Couldn't charge a  bad breakfast to my roomCould not locate anyone to report our bad breakfast experience to. The Hotel needs to significantly improve on the food at breakfast and make sure it is hot!Room was not made up following our second night.,3,['7.9'],8.3,8.3,9.1,7.9,8.4,7.6,8.9
