hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"Staffs was attentive,nice...overall was good...","Just the way some particular staff..when we ask if there's smoking room available,the way this particular staff answer was really not convincing nice..I'm a regular...all I ask was if there's available smoking room...it's not like we stayed for free..but honestly overall .the rest of the staffs was really really nice .. especially the thin Malay staff in the front desk....salute to her and also the rest...I have a great time there..superb place..will surely recommend to others, for sure","Staffs was attentive,nice...overall was good... Just the way some particular staff..when we ask if there's smoking room available,the way this particular staff answer was really not convincing nice..I'm a regular...all I ask was if there's available smoking room...it's not like we stayed for free..but honestly overall .the rest of the staffs was really really nice .. especially the thin Malay staff in the front desk....salute to her and also the rest...I have a great time there..superb place..will surely recommend to others, for sure",2,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,"Receptionist was not attentive and was not accommodating. ICs were taken by the receptionist  infront of entrance (not at the counter) and we were left hanging till we came in. overall for customer service, 6/10. Toilet handle need to change too! locked by itself. Lift not accessible from basement carpark to upstairs. Climbed the stairs."," Receptionist was not attentive and was not accommodating. ICs were taken by the receptionist  infront of entrance (not at the counter) and we were left hanging till we came in. overall for customer service, 6/10. Toilet handle need to change too! locked by itself. Lift not accessible from basement carpark to upstairs. Climbed the stairs.",1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,The housekeeping,Before I make a booking. I did call the the hotel asking what room have bathtubs. End up we didn't get a bathtubs,The housekeeping Before I make a booking. I did call the the hotel asking what room have bathtubs. End up we didn't get a bathtubs,2,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"Location is convenient as it's near to Shopping mall, MRT and bus-stop.","House Keeping needs improvement, Reception staffs are not friendly.","Location is convenient as it's near to Shopping mall, MRT and bus-stop. House Keeping needs improvement, Reception staffs are not friendly.",2,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Near work place,The rates fluctuate too much,Near work place The rates fluctuate too much,1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,why on earth would u jack up the price to $160-$200 already??now i have to find other places already so much for being your regulars now,,why on earth would u jack up the price to $160-$200 already??now i have to find other places already so much for being your regulars now ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"Had a smoking / non-smoking room to choose. Staff were very nice. Very fast check in & smooth transaction. Room was beautiful, all great.",,"Had a smoking / non-smoking room to choose. Staff were very nice. Very fast check in & smooth transaction. Room was beautiful, all great. ",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"Since it was only a short stay, I would say that it was an OK hotel.",The bathroom complimentary toiletries can be improved. Especially the shampoo & body wash can change to a slightly bigger pack as not enough for 2 pax.,"Since it was only a short stay, I would say that it was an OK hotel. The bathroom complimentary toiletries can be improved. Especially the shampoo & body wash can change to a slightly bigger pack as not enough for 2 pax.",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Bed was comfy...overall worth the money,Only 1 issue..the toilet sink was Right behind the entrance door...so basically Washing face all and all that might be a bit difficult..other than that all was good,Bed was comfy...overall worth the money Only 1 issue..the toilet sink was Right behind the entrance door...so basically Washing face all and all that might be a bit difficult..other than that all was good,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,The bed of course.comfy..even my wife loves it,Splendid,The bed of course.comfy..even my wife loves it Splendid,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"The room is clean and the bed so comfy.,the hotel staff looks friendly and warm welcome.",,"The room is clean and the bed so comfy.,the hotel staff looks friendly and warm welcome. ",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Nice and clean room. No complaints at all. Had great stay.,,Nice and clean room. No complaints at all. Had great stay. ,1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,The front desk staff Rasida was so friendly n helpful.,,The front desk staff Rasida was so friendly n helpful. ,1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Views,Too small and smelly with smoke.,Views Too small and smelly with smoke.,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,We always  use the screen mirroring but then suddenly we cannot use it in the room that they provided on this visit.. and the same counter attendant (girl with short hair) is quiet not so accomodating in due everytime we will call for assistance through call she will just decline the request but then if over the counter she will do something or check on it.., We always  use the screen mirroring but then suddenly we cannot use it in the room that they provided on this visit.. and the same counter attendant (girl with short hair) is quiet not so accomodating in due everytime we will call for assistance through call she will just decline the request but then if over the counter she will do something or check on it..,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"Quietness,  great rooms, comfortable beds, cleanliness... second time back here.. easy check in",Didnt have room service as the restaurant are close..,"Quietness,  great rooms, comfortable beds, cleanliness... second time back here.. easy check in Didnt have room service as the restaurant are close..",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Housekeeping staff very good.,,Housekeeping staff very good. ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Very cosy the ambience,Need to upgrade the TV channels,Very cosy the ambience Need to upgrade the TV channels,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"Bed is good to rest, but the room is small for us.Location good.","Room too smallStaff not friendly, I hear calling from room asking on food. The way she answer not polite.","Bed is good to rest, but the room is small for us.Location good. Room too smallStaff not friendly, I hear calling from room asking on food. The way she answer not polite.",3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,The bed was so comfortable. The television so clear and nice to watch,Requested for high for bit didn't get.,The bed was so comfortable. The television so clear and nice to watch Requested for high for bit didn't get.,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Everything. Location and cleanliness,Toilet seem a bit small but still alright.,Everything. Location and cleanliness Toilet seem a bit small but still alright.,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,The bed was comfy as always,So far so good,The bed was comfy as always So far so good,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,The bed is very comfortable.,Will be best if there is YouTube available.,The bed is very comfortable. Will be best if there is YouTube available.,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Staff professional service. cleanliness hotel surroundinglaundry service,No hotel food amenities,Staff professional service. cleanliness hotel surroundinglaundry service No hotel food amenities,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"nice and cozy, very relaxing stay, great staff professional service.","cafe not open yet,","nice and cozy, very relaxing stay, great staff professional service. cafe not open yet,",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,"I like that when i first enter the hotel, it was really clean and smelled good. Very comfortable instantly. Hotel room is neat.","We had to wait for quite some time because when we arrived we had to wait for our room to be ready. I thought checking in at 3pm meant checking in itself and going into the room. I expected the suite room to look like the ones on picture, with sofa and table, but it wasn’t, so a little disappointed in that. While it was comfortable so i’m alright. but the mugs available had dusts in them, and they are visible by our naked eyes.","I like that when i first enter the hotel, it was really clean and smelled good. Very comfortable instantly. Hotel room is neat. We had to wait for quite some time because when we arrived we had to wait for our room to be ready. I thought checking in at 3pm meant checking in itself and going into the room. I expected the suite room to look like the ones on picture, with sofa and table, but it wasn’t, so a little disappointed in that. While it was comfortable so i’m alright. but the mugs available had dusts in them, and they are visible by our naked eyes.",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,expected,expected,expected expected,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Good place,Nothing to say,Good place Nothing to say,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,I like the ambience in the reception. Friendly staff and prompt service. It was a pleasant stay!!!,,I like the ambience in the reception. Friendly staff and prompt service. It was a pleasant stay!!! ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Convenient and comfortable,,Convenient and comfortable ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,"Rooftop bar closed, tiny room"," Rooftop bar closed, tiny room",4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,very spacious and comfortable,,very spacious and comfortable ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Nice clean room,No pipe next to the toilet bowl.,Nice clean room No pipe next to the toilet bowl.,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Super comfy bed,The toilet is slightly small,Super comfy bed The toilet is slightly small,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,Staff, Staff,1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,i did my swab test upon arrival at the airport and checked into aqueen paya lebar about 1.30pm. I received the negative test result and checked out at 9pm. I asked the reception whether I could refund 1 night stay since I don't need to stay for another night but she said it's not refundable. may I ask what is booking.com policy regarding this? returning, i did my swab test upon arrival at the airport and checked into aqueen paya lebar about 1.30pm. I received the negative test result and checked out at 9pm. I asked the reception whether I could refund 1 night stay since I don't need to stay for another night but she said it's not refundable. may I ask what is booking.com policy regarding this? returning,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,Cosy and pleasant stay! Manage to catch a beautiful sunset while staying there.,The balcony door was not able to open. Wish there was a bidet.,Cosy and pleasant stay! Manage to catch a beautiful sunset while staying there. The balcony door was not able to open. Wish there was a bidet.,1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,"Limited tv channels. And, wifi without internets. So boring"," Limited tv channels. And, wifi without internets. So boring",5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,A very nice room,The staff could be friendlier. The counter staff looks like they were very unhappy to serve the customers,A very nice room The staff could be friendlier. The counter staff looks like they were very unhappy to serve the customers,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,4,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,3,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,1,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,2,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
Aqueen Hotel Paya Lebar,409180,1.357107,103.8194992,,, ,5,['7.9'],8.4,8.3,8.3,7.9,8.3,8.0,8.0
